github.com/AlDanial/cloc v 2.06  T=22.46 s (346.9 files/s, 62200.7 lines/s)
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                                                                                         blank        comment           code
./sonar-core/src/test/java/org/sonar/core/util/UuidsTest.java                                                                                                                                                    5             19             22
./sonar-duplications/src/main/java/org/sonar/duplications/utils/FastStringComparator.java                                                                                                                        6             30             22
./sonar-scanner-engine/src/main/java/org/sonar/scanner/cache/ReadCacheImpl.java                                                                                                                                  6             19             22
./sonar-scanner-engine/src/main/java/org/sonar/scanner/repository/ProjectRepositories.java                                                                                                                       6             19             22
./sonar-scanner-engine/src/main/java/org/sonar/scanner/repository/featureflags/DefaultFeatureFlagsRepository.java                                                                                                7             20             22
./sonar-scanner-engine/src/main/java/org/sonar/scanner/scan/branch/BranchConfigurationProvider.java                                                                                                              4             19             22
./sonar-scanner-engine/src/main/java/org/sonar/scanner/scan/branch/ProjectBranchesProvider.java                                                                                                                  5             19             22
./sonar-scanner-engine/src/test/java/org/sonar/scanner/repository/featureflags/DefaultFeatureFlagsRepositoryTest.java                                                                                            8             19             22
./sonar-testing-harness/src/main/java/org/sonar/test/TestUtils.java                                                                                                                                              4             29             22
./sonar-ws/src/main/java/org/sonarqube/ws/client/WsResponse.java                                                                                                                                                15             35             22
./sonar-ws/src/main/java/org/sonarqube/ws/client/ce/TaskRequest.java                                                                                                                                             7             37             22
./sonar-ws/src/main/java/org/sonarqube/ws/client/developers/SearchEventsRequest.java                                                                                                                             7             33             22
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/SetTagsRequest.java                                                                                                                                      7             32             22
./sonar-ws/src/main/java/org/sonarqube/ws/client/measures/SearchRequest.java                                                                                                                                     7             33             22
./sonar-ws/src/main/java/org/sonarqube/ws/client/projecttags/SetRequest.java                                                                                                                                     7             33             22
./sonar-ws/src/main/java/org/sonarqube/ws/client/user/UsersWsParameters.java                                                                                                                                     7             20             22
./sonar-ws/src/test/java/org/sonarqube/ws/client/WsClientFactoriesTest.java                                                                                                                                      6             19             22
./sonar-ws/src/testFixtures/java/org/sonarqube/ws/tester/QModelTester.java                                                                                                                                       8             19             22
./plugins/sonar-education-plugin/src/test/java/org/sonar/education/EducationLanguageTest.java                                                                                                                   10             19             21
./plugins/sonar-xoo-plugin/src/main/java/org/sonar/xoo/extensions/XooProjectBuilder.java                                                                                                                         8             19             21
./plugins/sonar-xoo-plugin/src/main/java/org/sonar/xoo/global/DeprecatedGlobalSensor.java                                                                                                                        5             19             21
./server/sonar-alm-client/src/main/java/org/sonar/alm/client/azure/GsonAzureRepoList.java                                                                                                                        8             20             21
./server/sonar-alm-client/src/main/java/org/sonar/alm/client/gitlab/GsonApp.java                                                                                                                                 8             20             21
./server/sonar-auth-bitbucket/src/main/java/org/sonar/auth/bitbucket/UserIdentityFactory.java                                                                                                                    5             19             21
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/component/SubViewAttributes.java                                                                                          5             22             21
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/filesystem/ComputationTempFolderProvider.java                                                                             2             24             21
./server/sonar-ce-task-projectanalysis/src/test/java/org/sonar/ce/task/projectanalysis/component/DefaultBranchImplTest.java                                                                                      7             19             21
./server/sonar-ce-task-projectanalysis/src/test/java/org/sonar/ce/task/projectanalysis/issue/ImpactMapperTest.java                                                                                               6             19             21
./server/sonar-ce/src/main/java/org/sonar/ce/taskprocessor/CeLoggingWorkerExecutionListener.java                                                                                                                 5             23             21
./server/sonar-ce/src/main/java/org/sonar/ce/taskprocessor/CeTaskInterrupterWorkerExecutionListener.java                                                                                                         5             19             21
./server/sonar-db-core/src/main/java/org/sonar/db/profiling/InvocationUtils.java                                                                                                                                 4             20             21
./server/sonar-db-dao/src/main/java/org/sonar/db/audit/model/LicenseNewValue.java                                                                                                                                5             19             21
./server/sonar-db-dao/src/main/java/org/sonar/db/audit/model/ProjectBadgeTokenNewValue.java                                                                                                                      5             22             21
./server/sonar-db-dao/src/main/java/org/sonar/db/qualitygate/QualityGateMapper.java                                                                                                                             17             19             21
./server/sonar-db-dao/src/main/java/org/sonar/db/user/ai/UserAiToolUsageDao.java                                                                                                                                 8             19             21
./server/sonar-db-dao/src/testFixtures/java/org/sonar/db/plugin/PluginDbTester.java                                                                                                                              5             19             21
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/sql/AddPrimaryKeyBuilder.java                                                                                                   7             19             21
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202502/DropCveCweTable.java                                                                                            5             19             21
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202502/DropCvesTable.java                                                                                              5             19             21
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202502/DropIssuesDependencyTable.java                                                                                  5             19             21
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202504/DbVersion202504.java                                                                                            3             20             21
./server/sonar-db-migration/src/test/java/org/sonar/server/platform/db/migration/DatabaseMigrationLoggerContextTest.java                                                                                         7             19             21
./server/sonar-main/src/main/java/org/sonar/application/config/AppSettingsImpl.java                                                                                                                              7             19             21
./server/sonar-process/src/test/java/org/sonar/process/logging/PatternLayoutEncoderTest.java                                                                                                                     8             19             21
./server/sonar-server-common/src/main/java/org/sonar/server/component/index/ComponentHitsPerQualifier.java                                                                                                       7             19             21
./server/sonar-server-common/src/main/java/org/sonar/server/es/IndexingListener.java                                                                                                                             7             20             21
./server/sonar-server-common/src/main/java/org/sonar/server/loginmessage/LoginMessageFeature.java                                                                                                                8             19             21
./server/sonar-server-common/src/main/java/org/sonar/server/metric/IssueCountMetrics.java                                                                                                                        5             19             21
./server/sonar-server-common/src/main/java/org/sonar/server/oauth/OAuthMicrosoftRestClient.java                                                                                                                  3             19             21
./server/sonar-server-common/src/main/java/org/sonar/server/setting/DatabaseSettingsEnabler.java                                                                                                                 6             20             21
./server/sonar-server-common/src/test/java/org/sonar/server/issue/notification/EmailMessageTest.java                                                                                                             9             19             21
./server/sonar-server-common/src/test/java/org/sonar/server/qualitygate/ConditionComparatorTest.java                                                                                                             3             19             21
./server/sonar-server-common/src/test/java/org/sonar/server/webhook/AnalysisTest.java                                                                                                                            7             19             21
./server/sonar-telemetry-core/src/main/java/org/sonar/telemetry/core/schema/LanguageMetric.java                                                                                                                  6             19             21
./server/sonar-telemetry-core/src/main/java/org/sonar/telemetry/core/schema/ProjectMetric.java                                                                                                                   7             19             21
./server/sonar-telemetry-core/src/main/java/org/sonar/telemetry/core/schema/UserMetric.java                                                                                                                      7             19             21
./server/sonar-webserver-api/src/main/java/org/sonar/server/exceptions/TemplateMatchingKeyException.java                                                                                                         8             22             21
./server/sonar-webserver-common/src/test/java/org/sonar/server/common/permission/UserPermissionChangeTest.java                                                                                                   7             19             21
./server/sonar-webserver-core/src/main/java/org/sonar/server/platform/monitoring/cluster/GlobalInfoLoader.java                                                                                                   4             19             21
./server/sonar-webserver-core/src/test/java/org/sonar/server/issue/index/IssueIndexMonitoringSchedulerTest.java                                                                                                  4             19             21
./server/sonar-webserver-webapi-v2/src/main/java/org/sonar/server/v2/api/rule/enums/SoftwareQualityRestEnum.java                                                                                                 8             19             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/hotspot/ws/HotspotsWsModule.java                                                                                                                  2             19             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/issue/ws/OperationResponseWriter.java                                                                                                             8             19             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/platform/ws/PingAction.java                                                                                                                       4             19             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/projectdump/ws/ProjectDumpWs.java                                                                                                                 7             19             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/setting/ws/PropertySetExtractor.java                                                                                                              6             20             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/source/ws/SourceWsModule.java                                                                                                                     2             19             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/user/ws/EmailValidator.java                                                                                                                       7             20             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/webhook/ws/WebhooksWsParameters.java                                                                                                              5             20             21
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/ws/ws/WebServicesWs.java                                                                                                                          6             25             21
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/metric/ws/MetricsWsTest.java                                                                                                                      8             19             21
./server/sonar-webserver/src/test/java/org/sonar/server/app/NullJarScannerTest.java                                                                                                                              6             19             21
./sonar-core/src/main/java/org/sonar/core/issue/tracking/NonClosedTracking.java                                                                                                                                  6             19             21
./sonar-core/src/test/java/org/sonar/core/util/UtcDateUtilsTest.java                                                                                                                                             5             19             21
./sonar-duplications/src/main/java/org/sonar/duplications/statement/matcher/ExactTokenMatcher.java                                                                                                               7             22             21
./sonar-plugin-api-impl/src/main/java/org/sonar/api/batch/fs/internal/predicates/FilenamePredicate.java                                                                                                          6             22             21
./sonar-plugin-api-impl/src/main/java/org/sonar/api/config/internal/ConfigurationBridge.java                                                                                                                     8             22             21
./sonar-scanner-engine/src/main/java/org/sonar/scanner/bootstrap/ExtensionUtils.java                                                                                                                             7             20             21
./sonar-scanner-engine/src/main/java/org/sonar/scanner/issue/DefaultIssueFilterChain.java                                                                                                                        5             19             21
./sonar-scanner-engine/src/main/java/org/sonar/scanner/repository/SingleProjectRepository.java                                                                                                                   6             19             21
./sonar-scanner-engine/src/main/java/org/sonar/scanner/scan/filesystem/DefaultModuleFileSystem.java                                                                                                              7             19             21
./sonar-scanner-engine/src/main/java/org/sonar/scanner/scan/filesystem/DefaultProjectFileSystem.java                                                                                                             7             19             21
./sonar-scanner-engine/src/main/java/org/sonar/scanner/sensor/noop/NoOpNewAnalysisError.java                                                                                                                     7             23             21
./sonar-scanner-engine/src/main/java/org/sonar/scm/git/GitScmSupport.java                                                                                                                                        3             20             21
./sonar-scanner-engine/src/test/java/org/sonar/scanner/cache/AnalysisCacheEnabledTest.java                                                                                                                       5             19             21
./sonar-scanner-engine/src/test/java/org/sonar/scanner/postjob/DefaultPostJobContextTest.java                                                                                                                    6             19             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/HttpException.java                                                                                                                                              6             25             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/almintegrations/ImportBitbucketcloudRepoRequest.java                                                                                                            7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/almintegrations/ImportGitLabProjectRequest.java                                                                                                                 7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/almintegrations/SearchGitlabReposRequest.java                                                                                                                   8             30             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/analysiscache/GetRequest.java                                                                                                                                   7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/applications/AddProjectRequest.java                                                                                                                             7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/applications/DeleteBranchRequest.java                                                                                                                           7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/applications/RemoveProjectRequest.java                                                                                                                          7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/applications/ShowLeakRequest.java                                                                                                                               7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/applications/ShowRequest.java                                                                                                                                   7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/authentication/LoginRequest.java                                                                                                                                7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/batch/IssuesRequest.java                                                                                                                                        7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/ce/DismissAnalysisWarningRequest.java                                                                                                                           7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/developers/DevelopersService.java                                                                                                                               4             29             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/duplications/DuplicationsService.java                                                                                                                           4             29             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/emails/EmailsService.java                                                                                                                                       4             29             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/favorites/SearchRequest.java                                                                                                                                    7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/github/provisioning/permissions/GithubPermissionsService.java                                                                                                   5             19             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/governancereports/DownloadRequest.java                                                                                                                          7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/governancereports/StatusRequest.java                                                                                                                            7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/governancereports/SubscribeRequest.java                                                                                                                         7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/governancereports/UnsubscribeRequest.java                                                                                                                       7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/hotspots/AddCommentRequest.java                                                                                                                                 7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/hotspots/EditCommentRequest.java                                                                                                                                7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/AddCommentRequest.java                                                                                                                                   7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/AssignRequest.java                                                                                                                                       8             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/DoTransitionRequest.java                                                                                                                                 7             42             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/EditCommentRequest.java                                                                                                                                  7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/SetSeverityRequest.java                                                                                                                                  7             40             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/SetTypeRequest.java                                                                                                                                      7             38             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/l10n/IndexRequest.java                                                                                                                                          7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/languages/ListRequest.java                                                                                                                                      7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/newcodeperiods/ShowRequest.java                                                                                                                                 7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/newcodeperiods/UnsetRequest.java                                                                                                                                7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/permissions/DeleteTemplateRequest.java                                                                                                                          7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectanalyses/UpdateEventRequest.java                                                                                                                         7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectbranches/DeleteRequest.java                                                                                                                              7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectbranches/RenameRequest.java                                                                                                                              7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectdump/StatusRequest.java                                                                                                                                  7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectlinks/SearchRequest.java                                                                                                                                 7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectpullrequests/DeleteRequest.java                                                                                                                          7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projects/SearchMyProjectsRequest.java                                                                                                                           7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projects/UpdateKeyRequest.java                                                                                                                                  7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projects/UpdateVisibilityRequest.java                                                                                                                           7             37             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/projecttags/SearchRequest.java                                                                                                                                  7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualitygates/AddGroupRequest.java                                                                                                                               7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualitygates/AddUserRequest.java                                                                                                                                7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualitygates/ApplicationStatusRequest.java                                                                                                                      7             28             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualitygates/CopyRequest.java                                                                                                                                   8             29             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualitygates/RemoveGroupRequest.java                                                                                                                            7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualitygates/RemoveUserRequest.java                                                                                                                             7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualitygates/RenameRequest.java                                                                                                                                 7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualitygates/SelectRequest.java                                                                                                                                 7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/BackupRequest.java                                                                                                                              7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/CompareRequest.java                                                                                                                             7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/CopyRequest.java                                                                                                                                7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/CreateRequest.java                                                                                                                              8             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/DeactivateRuleRequest.java                                                                                                                      7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/DeleteRequest.java                                                                                                                              7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/ExportRequest.java                                                                                                                              7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/InheritanceRequest.java                                                                                                                         7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/RenameRequest.java                                                                                                                              7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/SetDefaultRequest.java                                                                                                                          7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/ShowRequest.java                                                                                                                                7             39             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/regulatoryreports/DownloadRequest.java                                                                                                                          7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/regulatoryreports/RegulatoryReportsService.java                                                                                                                 4             29             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/rules/RepositoriesRequest.java                                                                                                                                  7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/rules/ShowRequest.java                                                                                                                                          7             38             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/rules/TagsRequest.java                                                                                                                                          7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/securityreports/SecurityReportsService.java                                                                                                                     4             29             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/usergroups/AddUserRequest.java                                                                                                                                  7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/usergroups/CreateRequest.java                                                                                                                                   7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/usergroups/RemoveUserRequest.java                                                                                                                               7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/usergroups/UpdateRequest.java                                                                                                                                   7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/users/SetHomepageRequest.java                                                                                                                                   7             37             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/users/UpdateLoginRequest.java                                                                                                                                   7             33             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/usertokens/RevokeRequest.java                                                                                                                                   7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/AddApplicationRequest.java                                                                                                                                7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/AddPortfolioRequest.java                                                                                                                                  7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/AddProjectRequest.java                                                                                                                                    7             32             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/MoveRequest.java                                                                                                                                          7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/RemoveApplicationRequest.java                                                                                                                             7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/RemovePortfolioRequest.java                                                                                                                               7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/RemoveProjectRequest.java                                                                                                                                 7             31             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/SetRemainingProjectsModeRequest.java                                                                                                                      7             30             21
./sonar-ws/src/main/java/org/sonarqube/ws/client/webservices/ResponseExampleRequest.java                                                                                                                         7             33             21
./plugins/sonar-education-plugin/src/main/java/org/sonar/education/EducationBuiltInQualityProfileDefinition.java                                                                                                 3             19             20
./plugins/sonar-education-plugin/src/test/java/org/sonar/education/EducationPluginTest.java                                                                                                                      6             19             20
./plugins/sonar-education-plugin/src/test/java/org/sonar/education/sensors/EducationPrinciplesSensorTest.java                                                                                                    8             19             20
./plugins/sonar-education-plugin/src/test/java/org/sonar/education/sensors/EducationWith2LinkedCodeSnippetsSensorTest.java                                                                                       7             19             20
./plugins/sonar-education-plugin/src/test/java/org/sonar/education/sensors/EducationWith4LinkedCodeSnippetsSensorTest.java                                                                                       8             19             20
./plugins/sonar-education-plugin/src/test/java/org/sonar/education/sensors/EducationWithContextsSensorTest.java                                                                                                  8             19             20
./plugins/sonar-education-plugin/src/test/java/org/sonar/education/sensors/EducationWithDetectedContextSensorTest.java                                                                                           8             19             20
./plugins/sonar-education-plugin/src/test/java/org/sonar/education/sensors/EducationWithSingleContextSensorTest.java                                                                                             8             19             20
./plugins/sonar-xoo-plugin/src/main/java/org/sonar/xoo/global/GlobalProjectSensor.java                                                                                                                           5             19             20
./plugins/sonar-xoo-plugin/src/main/java/org/sonar/xoo/rule/XooSonarWayProfile.java                                                                                                                              2             19             20
./server/sonar-alm-client/src/main/java/org/sonar/alm/client/azure/GsonAzureProject.java                                                                                                                         8             20             20
./server/sonar-alm-client/src/main/java/org/sonar/alm/client/bitbucket/bitbucketcloud/BitbucketCloudValidator.java                                                                                               7             19             20
./server/sonar-alm-client/src/main/java/org/sonar/alm/client/bitbucket/bitbucketcloud/MainBranch.java                                                                                                            8             20             20
./server/sonar-alm-client/src/main/java/org/sonar/alm/client/bitbucketserver/Branch.java                                                                                                                         9             20             20
./server/sonar-auth-github/src/main/java/org/sonar/auth/github/GitHubModule.java                                                                                                                                 4             19             20
